type,sentence
5, "I withheld affection to make you stronger emotionally​"
5, "I withheld affection to teach you a lesson​"
5, "I withheld support to encourage your independence​"
5, "I yelled at you to make you understand the seriousness of the situation​"
5, "It's for your own good"
5, "So what if I threatened or blackmailed you, I never followed through?"
6, "And if I did..."
6, "And if it was, I didn't mean it."
6, "Remember, you were the one who suggested we try this​"
6, "We both agreed to push boundaries; this was part of it​"
6, "We both wanted to explore this; you can't blame me alone​"
6, "We discussed this beforehand; you knew what was coming​"
6, "We had a safe word, and you didn't use it​"
6, "We set the rules together; I'm just following them​"
6, "You agreed to this lifestyle; don't act surprised now​"
6, "You can't accuse me when you were a willing participant​"
6, "You can't accuse me when you were a willing partner​"
6, "You can't accuse me when you were an active participant​"
6, "You can't accuse me when you were fully involved​"
6, "You can't accuse me when you were fully involved​"
6, "You can't accuse me when you were involved willingly​"
6, "You can't accuse me when you were involved willingly​"
6, "You can't act innocent now; you were a participant​"
6, "You can't act innocent now; you were a participant​"
6, "You can't act like this was forced; you consented​"
6, "You can't act like this was forced; you consented​"
6, "You can't act like you didn't agree; we discussed it​"
6, "You can't act like you didn't know; we discussed it​"
6, "You can't act like you didn't know; we planned it together​"
6, "You can't act surprised; we agreed on this together​"
6, "You can't act surprised; you were in agreement​"
6, "You can't blame me for something you agreed to​"
6, "You can't claim ignorance now; we talked about this​"
6, "You can't claim ignorance; you were fully informed​"
6, "You can't claim victimhood when you were consenting​"
6, "You can't claim you didn't agree; we discussed it​"
6, "You can't claim you didn't agree; we discussed it​"
6, "You can't claim you didn't agree; we discussed it thoroughly​"
6, "You can't claim you didn't know; we agreed on this together​"
6, "You can't claim you didn't know; we planned it together​"
6, "You can't claim you didn't know; we planned it together​"
6, "You can't deny your consent; we agreed together​"
6, "You can't deny your consent; we agreed together​"
6, "You can't deny your consent; we both agreed​"
6, "You can't deny your involvement; you agreed​"
6, "You can't deny your involvement; you agreed​"
6, "You can't deny your involvement; you were fully aware​"
6, "You can't deny your role in this; you consented​"
6, "You can't deny your role; we both agreed to this​"
6, "You can't feign innocence now; you consented​"
6, "You can't play the victim card when you were involved​"
6, "You can't play the victim card when you were involved​"
6, "You can't play the victim when you were a willing partner​"
6, "You can't pretend you didn't know; we talked about this​"
6, "You can't rewrite history; you were on board​"
6, "You can't shift the blame when you were on board​"
6, "You can't shift the blame when you were on board​"
6, "You didn't object at the time; why complain now?​"
6, "You encouraged me; now you're accusing me?​"
6, "You gave me the green light; don't pretend otherwise​"
6, "You knew exactly what you were getting into​"
6, "You knew my preferences from the start; this shouldn't be a shock​"
6, "You participated willingly; don't act like a victim​"
6, "You signed the contract; you can't back out now​"
6, "You were a consenting adult; don't shift the blame​"
6, "You were a consenting adult; take responsibility​"
6, "You were a willing participant; own up to it​"
6, "You were a willing participant; own up to it​"
6, "You were a willing partner; don't act like a victim now​"
6, "You were an active collaborator; don't shift the blame​"
6, "You were an active participant; this was mutual​"
6, "You were an equal participant; don't shift the blame​"
6, "You were consenting; don't act like a victim now​"
6, "You were consenting; don't act like a victim now​"
6, "You were consenting; don't act surprised now​"
6, "You were consenting; don't play the victim now"
6, "You were consenting; don't rewrite history now​"
6, "You were consenting; don't rewrite the story now​"
6, "You were consenting; don't rewrite the story now​"
6, "You were enthusiastic about this before; what's changed?​"
6, "You were fully aware of the risks involved​"
6, "You were fully aware of what we were doing"
6, "You were fully aware of what we were doing​"
6, "You were fully aware; don't play dumb now​"
6, "You were fully aware; don't pretend otherwise now​"
6, "You were fully consenting; don't play the victim now​"
6, "You were fully consenting; don't twist the facts​"
6, "You were fully consenting; don't twist the facts​"
6, "You were fully informed; don't pretend otherwise​"
6, "You were on board from the start; don't act differently now​"
6, "You were sober and consenting; don't twist the narrative​"
6, "You were the one who agreed; don't blame me​"
6, "You were the one who agreed; don't blame me​"
6, "You were the one who brought this idea to the table​"
6, "You were the one who consented; don't accuse me now​"
6, "You were the one who consented; don't accuse me now​"
6, "You were the one who encouraged this; don't turn it around​"
6, "You were the one who initiated this; don't blame me now​"
6, "You were the one who initiated this; don't turn it around​"
6, "You were the one who proposed this; don't blame me​"
6, "You were the one who proposed this; don't turn it on me​"
6, "You were the one who suggested this; don't turn it on me​"
6, "You were the one who suggested this; don't turn it on me​"
6, "You were the one who suggested this; don't turn it on me now​"
6, "You were the one who wanted this; don't accuse me now​"
6, "You were the one who wanted this; don't blame me​"
6, "You were the one who wanted this; don't blame me​"
6, "You were the one who wanted this; don't shift the blame​"
